,ECLO
33166,0.06849315
33167,0.06849315
33168,0.05479452
33169,0.02739726
33170,0.02739726
33171,0.02739726
33172,0.02739726
33173,0.02739726
33174,0.05479452
33175,0.02739726
33176,0.02739726
33177,0.02739726
33178,0.02739726
33179,0.05479452
33180,0.0
33181,0.06849315
33182,0.02739726
33183,0.02739726
33184,0.06849315
33185,0.02739726
33186,0.0
33187,0.02739726
33188,0.02739726
33189,0.06849315
33190,0.02739726
33191,0.10958904
33192,0.02739726
33193,0.02739726
33194,0.02739726
33195,0.02739726
33196,0.02739726
33197,0.08219178
33198,0.02739726
33199,0.02739726
33200,0.02739726
33201,0.02739726
33202,0.06849315
33203,0.02739726
33204,0.02739726
33205,0.0
33206,0.05479452
33207,0.02739726
33208,0.02739726
33209,0.05479452
33210,0.05479452
33211,0.02739726
33212,0.05479452
33213,0.02739726
33214,0.02739726
33215,0.06849315
33216,0.02739726
33217,0.02739726
33218,0.02739726
33219,0.02739726
33220,0.02739726
33221,0.02739726
33222,0.02739726
33223,0.06849315
33224,0.02739726
33225,0.10958904
33226,0.02739726
33227,0.06849315
33228,0.02739726
33229,0.02739726
33230,0.06849315
33231,0.0
33232,0.02739726
33233,0.02739726
33234,0.05479452
33235,0.02739726
33236,0.05479452
33237,0.02739726
33238,0.06849315
33239,0.10958904
33240,0.02739726
33241,0.05479452
33242,0.02739726
33243,0.0
33244,0.05479452
33245,0.02739726
33246,0.05479452
33247,0.05479452
33248,0.10958904
33249,0.02739726
33250,0.09589041
33251,0.02739726
33252,0.0
33253,0.02739726
33254,0.02739726
33255,0.0
33256,0.06849315
33257,0.02739726
33258,0.0
33259,0.02739726
33260,0.05479452
33261,0.02739726
33262,0.1369863
33263,0.02739726
33264,0.02739726
33265,0.01369863
33266,0.09589041
33267,0.10958904
33268,0.05479452
33269,0.02739726
33270,0.02739726
33271,0.15068494
33272,0.06849315
33273,0.02739726
33274,0.02739726
33275,0.05479452
33276,0.05479452
33277,0.06849315
33278,0.02739726
33279,0.06849315
33280,0.02739726
33281,0.02739726
33282,0.05479452
33283,0.06849315
33284,0.05479452
33285,0.06849315
33286,0.06849315
33287,0.06849315
33288,0.06849315
33289,0.10958904
33290,0.0
33291,0.05479452
33292,0.0
33293,0.05479452
33294,0.02739726
33295,0.02739726
33296,0.02739726
33297,0.02739726
33298,0.0
33299,0.02739726
33300,0.02739726
33301,0.02739726
33302,0.0
33303,0.02739726
33304,0.21917808
33305,0.0
33306,0.05479452
33307,0.02739726
33308,0.02739726
33309,0.19178082
33310,0.02739726
33311,0.05479452
33312,0.02739726
33313,0.10958904
33314,0.02739726
33315,0.02739726
33316,0.09589041
33317,0.15068494
33318,0.02739726
33319,0.02739726
33320,0.02739726
33321,0.06849315
33322,0.02739726
33323,0.1369863
33324,0.02739726
33325,0.10958904
33326,0.05479452
33327,0.09589041
33328,0.05479452
33329,0.06849315
33330,0.06849315
33331,0.10958904
33332,0.0
33333,0.02739726
33334,0.06849315
33335,0.05479452
33336,0.02739726
33337,0.05479452
33338,0.02739726
33339,0.09589041
33340,0.12328767
33341,0.0
33342,0.06849315
33343,0.02739726
33344,0.06849315
33345,0.05479452
33346,0.02739726
33347,0.05479452
33348,0.0
33349,0.05479452
33350,0.02739726
33351,0.02739726
33352,0.02739726
33353,0.02739726
33354,0.02739726
33355,0.02739726
33356,0.04109589
33357,0.05479452
33358,0.05479452
33359,0.09589041
33360,0.02739726
33361,0.05479452
33362,0.02739726
33363,0.06849315
33364,0.0
33365,0.0
33366,0.06849315
33367,0.02739726
33368,0.05479452
33369,0.02739726
33370,0.15068494
33371,0.02739726
33372,0.02739726
33373,0.05479452
33374,0.05479452
33375,0.0
33376,0.02739726
33377,0.06849315
33378,0.05479452
33379,0.02739726
33380,0.09589041
33381,0.02739726
33382,0.02739726
33383,0.02739726
33384,0.02739726
33385,0.12328767
33386,0.02739726
33387,0.01369863
33388,0.10958904
33389,0.02739726
33390,0.02739726
33391,0.02739726
33392,0.05479452
33393,0.02739726
33394,0.02739726
33395,0.02739726
33396,0.06849315
33397,0.06849315
33398,0.0
33399,0.02739726
33400,0.02739726
33401,0.02739726
33402,0.02739726
33403,0.06849315
33404,0.04109589
33405,0.0
33406,0.05479452
33407,0.12328767
33408,0.02739726
33409,0.05479452
33410,0.02739726
33411,0.04109589
33412,0.02739726
33413,0.12328767
33414,0.05479452
33415,0.02739726
33416,0.09589041
33417,0.06849315
33418,0.05479452
33419,0.02739726
33420,0.02739726
33421,0.01369863
33422,0.05479452
33423,0.02739726
33424,0.02739726
33425,0.02739726
33426,0.06849315
33427,0.02739726
33428,0.0
33429,0.06849315
33430,0.02739726
33431,0.02739726
33432,0.05479452
33433,0.02739726
33434,0.02739726
33435,0.0
33436,0.06849315
33437,0.02739726
33438,0.02739726
33439,0.05479452
33440,0.02739726
33441,0.02739726
33442,0.05479452
33443,0.02739726
33444,0.02739726
33445,0.02739726
33446,0.06849315
33447,0.09589041
33448,0.05479452
33449,0.06849315
33450,0.05479452
33451,0.0
33452,0.02739726
33453,0.06849315
33454,0.05479452
33455,0.02739726
33456,0.05479452
33457,0.02739726
33458,0.02739726
33459,0.02739726
33460,0.02739726
33461,0.02739726
33462,0.02739726
33463,0.10958904
33464,0.05479452
33465,0.05479452
33466,0.02739726
33467,0.02739726
33468,0.02739726
33469,0.0
33470,0.02739726
33471,0.02739726
33472,0.0
33473,0.1780822
33474,0.0
33475,0.05479452
33476,0.04109589
33477,0.02739726
33478,0.08219178
33479,0.02739726
33480,0.02739726
33481,0.12328767
33482,0.0
33483,0.02739726
33484,0.05479452
33485,0.12328767
33486,0.12328767
33487,0.02739726
33488,0.0
33489,0.06849315
33490,0.02739726
33491,0.04109589
33492,0.05479452
33493,0.02739726
33494,0.06849315
33495,0.12328767
33496,0.06849315
33497,0.02739726
33498,0.05479452
33499,0.0
33500,0.02739726
33501,0.10958904
33502,0.02739726
33503,0.0
33504,0.02739726
33505,0.06849315
33506,0.05479452
33507,0.02739726
33508,0.02739726
33509,0.06849315
33510,0.10958904
33511,0.05479452
33512,0.06849315
33513,0.06849315
33514,0.09589041
33515,0.02739726
33516,0.06849315
33517,0.05479452
33518,0.02739726
33519,0.02739726
33520,0.0
33521,0.02739726
33522,0.06849315
33523,0.02739726
33524,0.06849315
33525,0.06849315
33526,0.19178082
33527,0.0
33528,0.06849315
33529,0.04109589
33530,0.10958904
33531,0.02739726
33532,0.02739726
33533,0.02739726
33534,0.02739726
33535,0.05479452
33536,0.02739726
33537,0.02739726
33538,0.0
33539,0.02739726
33540,0.05479452
33541,0.02739726
33542,0.21917808
33543,0.02739726
33544,0.0
33545,0.06849315
33546,0.02739726
33547,0.02739726
33548,0.04109589
33549,0.16438356
33550,0.06849315
33551,0.10958904
33552,0.02739726
33553,0.02739726
33554,0.06849315
33555,0.05479452
33556,0.02739726
33557,0.05479452
33558,0.02739726
33559,0.0
33560,0.02739726
33561,0.02739726
33562,0.02739726
33563,0.02739726
33564,0.02739726
33565,0.02739726
33566,0.02739726
33567,0.05479452
33568,0.12328767
33569,0.05479452
33570,0.05479452
33571,0.02739726
33572,0.05479452
33573,0.02739726
33574,0.0
33575,0.06849315
33576,0.1369863
33577,0.06849315
33578,0.05479452
33579,0.06849315
33580,0.06849315
33581,0.05479452
33582,0.02739726
33583,0.02739726
33584,0.0
33585,0.02739726
33586,0.0
33587,0.05479452
33588,0.02739726
33589,0.02739726
33590,0.15068494
33591,0.0
33592,0.09589041
33593,0.0
33594,0.05479452
33595,0.02739726
33596,0.04109589
33597,0.05479452
33598,0.06849315
33599,0.06849315
33600,0.12328767
33601,0.02739726
33602,0.15068494
33603,0.02739726
33604,0.06849315
33605,0.0
33606,0.05479452
33607,0.02739726
33608,0.02739726
33609,0.06849315
33610,0.06849315
33611,0.10958904
33612,0.10958904
33613,0.0
33614,0.02739726
33615,0.0
33616,0.02739726
33617,0.05479452
33618,0.02739726
33619,0.02739726
33620,0.21917808
33621,0.12328767
33622,0.10958904
33623,0.05479452
33624,0.02739726
33625,0.06849315
33626,0.02739726
33627,0.05479452
33628,0.05479452
33629,0.06849315
33630,0.10958904
33631,0.02739726
33632,0.15068494
33633,0.09589041
33634,0.06849315
33635,0.02739726
33636,0.06849315
33637,0.05479452
33638,0.05479452
33639,0.02739726
33640,0.02739726
33641,0.06849315
33642,0.02739726
33643,0.02739726
33644,0.06849315
33645,0.09589041
33646,0.12328767
33647,0.05479452
33648,0.05479452
33649,0.02739726
33650,0.12328767
33651,0.02739726
33652,0.02739726
33653,0.05479452
33654,0.0
33655,0.06849315
33656,0.02739726
33657,0.06849315
33658,0.02739726
33659,0.02739726
33660,0.02739726
33661,0.06849315
33662,0.02739726
33663,0.02739726
33664,0.06849315
33665,0.04109589
33666,0.02739726
33667,0.05479452
33668,0.05479452
33669,0.02739726
33670,0.26027396
33671,0.05479452
33672,0.02739726
33673,0.09589041
33674,0.02739726
33675,0.02739726
33676,0.06849315
33677,0.06849315
33678,0.04109589
33679,0.08219178
33680,0.01369863
33681,0.02739726
33682,0.02739726
33683,0.01369863
33684,0.06849315
33685,0.02739726
33686,0.05479452
33687,0.0
33688,0.05479452
33689,0.05479452
33690,0.02739726
33691,0.02739726
33692,0.02739726
33693,0.02739726
33694,0.05479452
33695,0.0
33696,0.06849315
33697,0.0
33698,0.10958904
33699,0.06849315
33700,0.02739726
33701,0.02739726
33702,0.06849315
33703,0.02739726
33704,0.02739726
33705,0.02739726
33706,0.06849315
33707,0.02739726
33708,0.05479452
33709,0.02739726
33710,0.0
33711,0.06849315
33712,0.10958904
33713,0.02739726
33714,0.06849315
33715,0.05479452
33716,0.06849315
33717,0.02739726
33718,0.02739726
33719,0.02739726
33720,0.06849315
33721,0.02739726
33722,0.10958904
33723,0.02739726
33724,0.06849315
33725,0.05479452
33726,0.02739726
33727,0.0
33728,0.02739726
33729,0.06849315
33730,0.06849315
33731,0.02739726
33732,0.02739726
33733,0.09589041
33734,0.05479452
33735,0.05479452
33736,0.02739726
33737,0.02739726
33738,0.0
33739,0.02739726
33740,0.02739726
33741,0.09589041
33742,0.06849315
33743,0.05479452
33744,0.02739726
33745,0.02739726
33746,0.12328767
33747,0.06849315
33748,0.05479452
33749,0.02739726
33750,0.12328767
33751,0.04109589
33752,0.02739726
33753,0.02739726
33754,0.02739726
33755,0.0
33756,0.05479452
33757,0.02739726
33758,0.02739726
33759,0.02739726
33760,0.02739726
33761,0.0
33762,0.06849315
33763,0.02739726
33764,0.05479452
33765,0.05479452
33766,0.02739726
33767,0.02739726
33768,0.02739726
33769,0.02739726
33770,0.02739726
33771,0.23287672
33772,0.02739726
33773,0.02739726
33774,0.02739726
33775,0.02739726
33776,0.02739726
33777,0.0
33778,0.02739726
33779,0.02739726
33780,0.06849315
33781,0.02739726
33782,0.02739726
33783,0.02739726
33784,0.02739726
33785,0.06849315
33786,0.06849315
33787,0.02739726
33788,0.02739726
33789,0.05479452
33790,0.02739726
33791,0.02739726
33792,0.06849315
33793,0.06849315
33794,0.05479452
33795,0.10958904
33796,0.05479452
33797,0.02739726
33798,0.02739726
33799,0.12328767
33800,0.05479452
33801,0.02739726
33802,0.05479452
33803,0.05479452
33804,0.02739726
33805,0.02739726
33806,0.02739726
33807,0.10958904
33808,0.15068494
33809,0.02739726
33810,0.09589041
33811,0.19178082
33812,0.02739726
33813,0.05479452
33814,0.05479452
33815,0.1369863
33816,0.02739726
33817,0.10958904
33818,0.02739726
33819,0.09589041
33820,0.02739726
33821,0.02739726
33822,0.02739726
33823,0.09589041
33824,0.26027396
33825,0.20547946
33826,0.16438356
33827,0.0
33828,0.05479452
33829,0.06849315
33830,0.02739726
33831,0.02739726
33832,0.05479452
33833,0.02739726
33834,0.02739726
33835,0.06849315
33836,0.05479452
33837,0.05479452
33838,0.02739726
33839,0.02739726
33840,0.02739726
33841,0.02739726
33842,0.12328767
33843,0.02739726
33844,0.02739726
33845,0.06849315
33846,0.06849315
33847,0.02739726
33848,0.02739726
33849,0.06849315
33850,0.02739726
33851,0.09589041
33852,0.02739726
33853,0.02739726
33854,0.06849315
33855,0.02739726
33856,0.0
33857,0.02739726
33858,0.05479452
33859,0.02739726
33860,0.02739726
33861,0.08219178
33862,0.05479452
33863,0.02739726
33864,0.05479452
33865,0.02739726
33866,0.05479452
33867,0.02739726
33868,0.05479452
33869,0.05479452
33870,0.10958904
33871,0.02739726
33872,0.02739726
33873,0.06849315
33874,0.05479452
33875,0.02739726
33876,0.04109589
33877,0.0
33878,0.05479452
33879,0.02739726
33880,0.06849315
33881,0.05479452
33882,0.06849315
33883,0.1369863
33884,0.02739726
33885,0.02739726
33886,0.1369863
33887,0.10958904
33888,0.02739726
33889,0.02739726
33890,0.1780822
33891,0.02739726
33892,0.04109589
33893,0.0
33894,0.02739726
33895,0.02739726
33896,0.09589041
33897,0.02739726
33898,0.02739726
33899,0.02739726
33900,0.09589041
33901,0.02739726
33902,0.05479452
33903,0.02739726
33904,0.15068494
33905,0.05479452
33906,0.04109589
33907,0.02739726
33908,0.05479452
33909,0.06849315
33910,0.02739726
33911,0.05479452
33912,0.02739726
33913,0.02739726
33914,0.02739726
33915,0.02739726
33916,0.02739726
33917,0.02739726
33918,0.05479452
33919,0.05479452
33920,0.02739726
33921,0.02739726
33922,0.02739726
33923,0.05479452
33924,0.06849315
33925,0.05479452
33926,0.02739726
33927,0.02739726
33928,0.02739726
33929,0.02739726
33930,0.02739726
33931,0.15068494
33932,0.02739726
33933,0.02739726
33934,0.02739726
33935,0.02739726
33936,0.05479452
33937,0.02739726
33938,0.04109589
33939,0.02739726
33940,0.05479452
33941,0.05479452
33942,0.09589041
33943,0.10958904
33944,0.0
33945,0.02739726
33946,0.02739726
33947,0.06849315
33948,0.05479452
33949,0.05479452
33950,0.05479452
33951,0.02739726
33952,0.02739726
33953,0.1369863
33954,0.1369863
33955,0.05479452
33956,0.05479452
33957,0.05479452
33958,0.02739726
33959,0.02739726
33960,0.06849315
33961,0.06849315
33962,0.02739726
33963,0.15068494
33964,0.05479452
33965,0.02739726
33966,0.02739726
33967,0.0
33968,0.02739726
33969,0.0
33970,0.02739726
33971,0.02739726
33972,0.02739726
33973,0.02739726
33974,0.02739726
33975,0.02739726
33976,0.02739726
33977,0.04109589
33978,0.02739726
33979,0.02739726
33980,0.02739726
33981,0.06849315
33982,0.06849315
33983,0.02739726
33984,0.02739726
33985,0.02739726
33986,0.06849315
33987,0.04109589
33988,0.06849315
33989,0.05479452
33990,0.02739726
33991,0.06849315
33992,0.02739726
33993,0.02739726
33994,0.02739726
33995,0.09589041
33996,0.05479452
33997,0.02739726
33998,0.0
33999,0.10958904
34000,0.05479452
34001,0.05479452
34002,0.02739726
34003,0.02739726
34004,0.02739726
34005,0.09589041
34006,0.02739726
34007,0.06849315
34008,0.02739726
34009,0.02739726
34010,0.0
34011,0.02739726
34012,0.02739726
34013,0.02739726
34014,0.05479452
34015,0.06849315
34016,0.05479452
34017,0.02739726
34018,0.02739726
34019,0.02739726
34020,0.06849315
34021,0.15068494
34022,0.02739726
34023,0.02739726
34024,0.02739726
34025,0.02739726
34026,0.02739726
34027,0.05479452
34028,0.06849315
34029,0.0
34030,0.02739726
34031,0.05479452
34032,0.05479452
34033,0.09589041
34034,0.05479452
34035,0.12328767
34036,0.02739726
34037,0.06849315
34038,0.12328767
34039,0.0
34040,0.05479452
34041,0.02739726
34042,0.05479452
34043,0.02739726
34044,0.06849315
34045,0.06849315
34046,0.02739726
34047,0.0
34048,0.02739726
34049,0.02739726
34050,0.02739726
34051,0.02739726
34052,0.05479452
34053,0.02739726
34054,0.02739726
34055,0.10958904
34056,0.02739726
34057,0.02739726
34058,0.06849315
34059,0.0
34060,0.02739726
34061,0.02739726
34062,0.02739726
34063,0.02739726
34064,0.02739726
34065,0.15068494
34066,0.09589041
34067,0.04109589
34068,0.0
34069,0.02739726
34070,0.09589041
34071,0.05479452
34072,0.05479452
34073,0.06849315
34074,0.02739726
34075,0.02739726
34076,0.02739726
34077,0.1369863
34078,0.02739726
34079,0.02739726
34080,0.02739726
34081,0.04109589
34082,0.0
34083,0.05479452
34084,0.05479452
34085,0.10958904
34086,0.02739726
34087,0.02739726
34088,0.04109589
34089,0.10958904
34090,0.05479452
34091,0.05479452
34092,0.15068494
34093,0.02739726
34094,0.12328767
34095,0.09589041
34096,0.05479452
34097,0.02739726
34098,0.02739726
34099,0.02739726
34100,0.02739726
34101,0.02739726
34102,0.02739726
34103,0.02739726
34104,0.02739726
34105,0.06849315
34106,0.02739726
34107,0.06849315
34108,0.05479452
34109,0.02739726
34110,0.06849315
34111,0.02739726
34112,0.06849315
34113,0.02739726
34114,0.02739726
34115,0.06849315
34116,0.0
34117,0.02739726
34118,0.02739726
34119,0.02739726
34120,0.02739726
34121,0.02739726
34122,0.05479452
34123,0.02739726
34124,0.15068494
34125,0.02739726
34126,0.0
34127,0.08219178
34128,0.02739726
34129,0.02739726
34130,0.05479452
34131,0.02739726
34132,0.02739726
34133,0.06849315
34134,0.02739726
34135,0.02739726
34136,0.06849315
34137,0.05479452
34138,0.02739726
34139,0.02739726
34140,0.02739726
34141,0.02739726
34142,0.02739726
34143,0.10958904
34144,0.02739726
34145,0.06849315
34146,0.02739726
34147,0.02739726
34148,0.05479452
34149,0.02739726
34150,0.02739726
34151,0.09589041
34152,0.0
34153,0.02739726
34154,0.06849315
34155,0.05479452
34156,0.05479452
34157,0.04109589
34158,0.02739726
34159,0.02739726
34160,0.10958904
34161,0.02739726
34162,0.05479452
34163,0.06849315
34164,0.05479452
34165,0.02739726
34166,0.02739726
34167,0.02739726
34168,0.02739726
34169,0.02739726
34170,0.05479452
34171,0.06849315
34172,0.0
34173,0.06849315
34174,0.05479452
34175,0.15068494
34176,0.05479452
34177,0.02739726
34178,0.05479452
34179,0.02739726
34180,0.05479452
34181,0.02739726
34182,0.19178082
34183,0.02739726
34184,0.06849315
34185,0.02739726
34186,0.10958904
34187,0.05479452
34188,0.02739726
34189,0.0
34190,0.02739726
34191,0.02739726
34192,0.06849315
34193,0.02739726
34194,0.02739726
34195,0.02739726
34196,0.06849315
34197,0.02739726
34198,0.06849315
34199,0.02739726
34200,0.02739726
34201,0.02739726
34202,0.02739726
34203,0.02739726
34204,0.05479452
34205,0.05479452
34206,0.05479452
34207,0.0
34208,0.02739726
34209,0.02739726
34210,0.02739726
34211,0.05479452
34212,0.02739726
34213,0.06849315
34214,0.02739726
34215,0.02739726
34216,0.02739726
34217,0.02739726
34218,0.10958904
34219,0.02739726
34220,0.12328767
34221,0.15068494
34222,0.09589041
34223,0.06849315
34224,0.02739726
34225,0.06849315
34226,0.1780822
34227,0.1369863
34228,0.05479452
34229,0.06849315
34230,0.02739726
34231,0.02739726
34232,0.15068494
34233,0.02739726
34234,0.02739726
34235,0.09589041
34236,0.02739726
34237,0.05479452
34238,0.05479452
34239,0.06849315
34240,0.02739726
34241,0.05479452
34242,0.06849315
34243,0.10958904
34244,0.05479452
34245,0.02739726
34246,0.0
34247,0.06849315
34248,0.06849315
34249,0.02739726
34250,0.02739726
34251,0.02739726
34252,0.02739726
34253,0.06849315
34254,0.02739726
34255,0.02739726
34256,0.02739726
34257,0.05479452
34258,0.02739726
34259,0.05479452
34260,0.10958904
34261,0.02739726
34262,0.02739726
34263,0.02739726
34264,0.02739726
34265,0.02739726
34266,0.02739726
34267,0.02739726
34268,0.02739726
34269,0.06849315
34270,0.06849315
34271,0.02739726
34272,0.05479452
34273,0.06849315
34274,0.02739726
34275,0.05479452
34276,0.02739726
34277,0.02739726
34278,0.05479452
34279,0.02739726
34280,0.02739726
34281,0.0
34282,0.02739726
34283,0.06849315
34284,0.02739726
34285,0.02739726
34286,0.05479452
34287,0.02739726
34288,0.04109589
34289,0.08219178
34290,0.02739726
34291,0.02739726
34292,0.04109589
34293,0.06849315
34294,0.05479452
34295,0.05479452
34296,0.06849315
34297,0.05479452
34298,0.02739726
34299,0.02739726
34300,0.02739726
34301,0.06849315
34302,0.10958904
34303,0.02739726
34304,0.02739726
34305,0.0
34306,0.02739726
34307,0.05479452
34308,0.12328767
34309,0.02739726
34310,0.02739726
34311,0.02739726
34312,0.02739726
34313,0.02739726
34314,0.0
34315,0.06849315
34316,0.0
34317,0.05479452
34318,0.12328767
34319,0.06849315
34320,0.02739726
34321,0.06849315
34322,0.02739726
34323,0.02739726
34324,0.05479452
34325,0.02739726
34326,0.02739726
34327,0.02739726
34328,0.02739726
34329,0.02739726
34330,0.02739726
34331,0.05479452
34332,0.04109589
34333,0.06849315
34334,0.02739726
34335,0.10958904
34336,0.02739726
34337,0.02739726
34338,0.01369863
34339,0.02739726
34340,0.15068494
34341,0.05479452
34342,0.02739726
34343,0.02739726
34344,0.05479452
34345,0.02739726
34346,0.02739726
34347,0.02739726
34348,0.02739726
34349,0.02739726
34350,0.02739726
34351,0.06849315
34352,0.02739726
34353,0.02739726
34354,0.02739726
34355,0.02739726
34356,0.02739726
34357,0.02739726
34358,0.02739726
34359,0.02739726
34360,0.06849315
34361,0.02739726
34362,0.15068494
34363,0.02739726
34364,0.05479452
34365,0.05479452
34366,0.06849315
34367,0.06849315
34368,0.02739726
34369,0.06849315
34370,0.09589041
34371,0.02739726
34372,0.05479452
34373,0.02739726
34374,0.01369863
34375,0.02739726
34376,0.06849315
34377,0.02739726
34378,0.06849315
34379,0.02739726
34380,0.02739726
34381,0.02739726
34382,0.02739726
34383,0.06849315
34384,0.1369863
34385,0.02739726
34386,0.02739726
34387,0.10958904
34388,0.0
34389,0.02739726
34390,0.02739726
34391,0.05479452
34392,0.05479452
34393,0.06849315
34394,0.02739726
34395,0.06849315
34396,0.02739726
34397,0.04109589
34398,0.02739726
34399,0.06849315
34400,0.02739726
34401,0.06849315
34402,0.0
34403,0.02739726
34404,0.08219178
34405,0.02739726
34406,0.06849315
34407,0.02739726
34408,0.02739726
34409,0.02739726
34410,0.02739726
34411,0.05479452
34412,0.05479452
34413,0.02739726
34414,0.05479452
34415,0.06849315
34416,0.05479452
34417,0.05479452
34418,0.02739726
34419,0.02739726
34420,0.02739726
34421,0.05479452
34422,0.0
34423,0.02739726
34424,0.02739726
34425,0.06849315
34426,0.02739726
34427,0.02739726
34428,0.06849315
34429,0.02739726
34430,0.02739726
34431,0.10958904
34432,0.02739726
34433,0.06849315
34434,0.05479452
34435,0.0
34436,0.06849315
34437,0.02739726
34438,0.02739726
34439,0.02739726
34440,0.05479452
34441,0.04109589
34442,0.05479452
34443,0.02739726
34444,0.06849315
34445,0.05479452
34446,0.0
34447,0.02739726
34448,0.09589041
34449,0.02739726
34450,0.05479452
34451,0.02739726
34452,0.05479452
34453,0.02739726
34454,0.06849315
34455,0.02739726
34456,0.02739726
34457,0.02739726
34458,0.06849315
34459,0.04109589
34460,0.02739726
34461,0.05479452
34462,0.02739726
34463,0.06849315
34464,0.06849315
34465,0.02739726
34466,0.02739726
34467,0.05479452
34468,0.05479452
34469,0.05479452
34470,0.02739726
34471,0.0
34472,0.19178082
34473,0.12328767
34474,0.02739726
34475,0.02739726
34476,0.02739726
34477,0.09589041
34478,0.02739726
34479,0.06849315
34480,0.02739726
34481,0.02739726
34482,0.02739726
34483,0.02739726
34484,0.02739726
34485,0.02739726
34486,0.02739726
34487,0.02739726
34488,0.1780822
34489,0.02739726
34490,0.02739726
34491,0.02739726
34492,0.02739726
34493,0.05479452
34494,0.05479452
34495,0.02739726
34496,0.0
34497,0.02739726
34498,0.02739726
34499,0.02739726
34500,0.02739726
34501,0.06849315
34502,0.02739726
34503,0.02739726
34504,0.02739726
34505,0.09589041
34506,0.02739726
34507,0.12328767
34508,0.02739726
34509,0.04109589
34510,0.10958904
34511,0.06849315
34512,0.02739726
34513,0.06849315
34514,0.02739726
34515,0.05479452
34516,0.05479452
34517,0.05479452
34518,0.0
34519,0.05479452
34520,0.12328767
34521,0.05479452
34522,0.0
34523,0.02739726
34524,0.02739726
34525,0.05479452
34526,0.02739726
34527,0.05479452
34528,0.02739726
34529,0.02739726
34530,0.09589041
34531,0.02739726
34532,0.05479452
34533,0.02739726
34534,0.02739726
34535,0.02739726
34536,0.02739726
34537,0.02739726
34538,0.1369863
34539,0.02739726
34540,0.02739726
34541,0.02739726
34542,0.06849315
34543,0.02739726
34544,0.02739726
34545,0.05479452
34546,0.05479452
34547,0.02739726
34548,0.05479452
34549,0.06849315
34550,0.05479452
34551,0.05479452
34552,0.02739726
34553,0.02739726
34554,0.05479452
34555,0.0
34556,0.02739726
34557,0.02739726
34558,0.0
34559,0.05479452
34560,0.02739726
34561,0.12328767
34562,0.12328767
34563,0.02739726
34564,0.02739726
34565,0.05479452
34566,0.05479452
34567,0.02739726
34568,0.02739726
34569,0.10958904
34570,0.02739726
34571,0.02739726
34572,0.02739726
34573,0.06849315
34574,0.02739726
34575,0.0
34576,0.06849315
34577,0.02739726
34578,0.02739726
34579,0.02739726
34580,0.05479452
34581,0.02739726
34582,0.05479452
34583,0.05479452
34584,0.05479452
34585,0.02739726
34586,0.02739726
34587,0.05479452
34588,0.02739726
34589,0.02739726
34590,0.1369863
34591,0.04109589
34592,0.02739726
34593,0.02739726
34594,0.02739726
34595,0.06849315
34596,0.02739726
34597,0.0
34598,0.10958904
34599,0.10958904
34600,0.06849315
34601,0.10958904
34602,0.02739726
34603,0.06849315
34604,0.06849315
34605,0.15068494
34606,0.0
34607,0.04109589
34608,0.02739726
34609,0.02739726
34610,0.02739726
34611,0.02739726
34612,0.06849315
34613,0.06849315
34614,0.02739726
34615,0.02739726
34616,0.06849315
34617,0.06849315
34618,0.0
34619,0.02739726
34620,0.05479452
34621,0.06849315
34622,0.15068494
34623,0.02739726
34624,0.05479452
34625,0.06849315
34626,0.06849315
34627,0.19178082
34628,0.02739726
34629,0.02739726
34630,0.02739726
34631,0.0
34632,0.02739726
34633,0.02739726
34634,0.02739726
34635,0.0
34636,0.06849315
34637,0.05479452
34638,0.06849315
34639,0.05479452
34640,0.02739726
34641,0.09589041
34642,0.05479452
34643,0.02739726
34644,0.15068494
34645,0.02739726
34646,0.02739726
34647,0.02739726
34648,0.06849315
34649,0.02739726
34650,0.02739726
34651,0.02739726
34652,0.02739726
34653,0.05479452
34654,0.10958904
34655,0.02739726
34656,0.0
34657,0.10958904
34658,0.05479452
34659,0.10958904
34660,0.02739726
34661,0.02739726
34662,0.05479452
34663,0.02739726
34664,0.02739726
34665,0.06849315
34666,0.02739726
34667,0.02739726
34668,0.05479452
34669,0.05479452
34670,0.02739726
34671,0.02739726
34672,0.05479452
34673,0.02739726
34674,0.05479452
34675,0.05479452
34676,0.16438356
34677,0.02739726
34678,0.02739726
34679,0.02739726
34680,0.02739726
34681,0.19178082
34682,0.02739726
34683,0.02739726
34684,0.02739726
34685,0.06849315
34686,0.05479452
34687,0.02739726
34688,0.02739726
34689,0.02739726
34690,0.05479452
34691,0.12328767
34692,0.02739726
34693,0.04109589
34694,0.02739726
34695,0.05479452
34696,0.02739726
34697,0.15068494
34698,0.05479452
34699,0.05479452
34700,0.0
34701,0.02739726
34702,0.02739726
34703,0.02739726
34704,0.02739726
34705,0.05479452
34706,0.02739726
34707,0.02739726
34708,0.05479452
34709,0.0
34710,0.05479452
34711,0.06849315
34712,0.02739726
34713,0.02739726
34714,0.02739726
34715,0.02739726
34716,0.10958904
34717,0.05479452
34718,0.06849315
34719,0.02739726
34720,0.10958904
34721,0.02739726
34722,0.02739726
34723,0.06849315
34724,0.02739726
34725,0.10958904
34726,0.02739726
34727,0.02739726
34728,0.06849315
34729,0.05479452
34730,0.06849315
34731,0.09589041
34732,0.06849315
34733,0.10958904
34734,0.02739726
34735,0.02739726
34736,0.0
34737,0.06849315
34738,0.06849315
34739,0.0
34740,0.02739726
34741,0.10958904
34742,0.02739726
